,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 17 55,Shock kt,224349.67370328936,219090.86638881304,204122.5191299175,181735.16429623475,155319.20408645418,128768.40154002482,105668.17724231562,88255.95087536302,76533.0011773486,68586.64434398316,62265.83433952505,56503.97458448932,51311.18836870444,47035.16214320705,43722.9063816827,41038.038052727796,38609.76495293636,36321.6915579688,34278.02003098269,32578.137456119897,31168.14909641092,29898.342892404766,28673.762497585663,27516.333332451148,26495.28472339321,25625.79750550446,24848.648537449462,24096.77463236488,23359.267219301997,22674.36928372933,22071.672323800794,21534.548215860934,21021.253927479225,20512.036217411398,20025.617969314113,19590.81394830456,19210.445623011154,18859.21998253995,18514.067412463563,18178.548395647536,17874.276980328043,17612.478912220347,17380.208489587763,17155.916667733203,16933.635178219687,16727.02763752747,16550.268204972446,16399.692596392273,16257.782317584879,16113.386514859116,15973.410434048548,15852.799465310301,15755.679551514822,15670.382908022479,15583.700635515137,15496.580072098212,15422.573131280244,15371.3833357429,15337.503073170092,15307.486593261012,15276.659906714314,15254.953571121057
b 17 60,Shock kt,245136.7001226326,239392.2031198112,223041.3352394428,198585.9384079649,169729.17779230568,140723.97938808153,115486.49186050506,96460.86557761637,83649.68454220562,74965.34573032807,68058.81752004194,61764.19392202102,56091.094297989875,51418.25042486881,47796.96370059693,44860.53650938322,42204.65840231385,39702.39994678645,37467.438525116115,35608.19268093853,34065.820222690316,32676.885014783486,31337.678882128042,30072.085590957584,28955.698842459613,28005.187657457078,27155.995370593886,26334.908691595887,25529.882928497147,24782.434977957666,24124.626726290768,23538.13627793686,22977.326325282524,22420.645828801134,21888.605247519918,21412.784038320922,20996.418482371668,20612.03621581758,20234.524465284474,19867.761196161093,19535.280365084658,19249.266559311596,18995.537885726735,18750.54261970991,18507.746645474013,18282.04935556027,18088.915877494248,17924.35216902315,17769.24736514698,17611.435030258952,17458.448371713235,17326.59659249787,17220.389767567358,17127.1081724769,17032.346542376195,16937.137408803308,16856.259979964263,16800.294357407398,16763.228935316183,16730.396490884195,16696.703104052194,16672.988909228854
b 17 65,Shock kt,265925.68569192267,259695.76779479958,241963.018943095,215440.12196691774,184142.33410944117,152681.07162315876,125302.92105909479,104659.38486181044,90755.86503057502,81331.00126407709,73837.57432525017,67009.28811018706,60854.2241598918,55781.72271307281,51847.59550013104,48655.31802289035,45767.45209952952,43046.87182234641,40617.22717320464,38596.579714819454,36921.53334071564,35414.8858569736,33963.79926704862,32593.592642309188,31385.659643600404,30357.622340499693,29439.184296620642,28550.778032573686,27679.222568562607,26869.476943339698,26156.35666193336,25520.160462242766,24911.613784875197,24307.521817336652,23730.23361528268,23214.057314022994,22762.54202046574,22345.901453951094,21936.85175265858,21539.495753983167,21179.243808741237,20869.246030315408,20594.129691677026,20328.404951825225,20065.038229870366,19820.22201727341,19610.752502383053,19432.321717063438,19264.21700767825,19093.228815750834,18927.483370178452,18784.62106468554,18669.51284897763,18568.376921302828,18465.614576935193,18362.35623564911,18274.62575189868,18213.89581637847,18173.66027294408,18138.03149988958,18101.49058953531,18075.780404943147
b 17 70,Shock kt,286940.9320827967,280222.0372040766,261097.2998893101,232491.7924289235,198734.99617431939,164798.86240734367,135261.57998550063,112982.02936113095,97968.38733059107,87786.47384213262,79692.04790343042,72319.06717630841,65674.37515174459,60197.915166006154,55949.49233984692,52501.83224059608,49383.439609908615,46446.26636947317,43823.343468524516,41641.880813827236,39833.65591684009,38207.72143547959,36642.32345340325,35164.49870818173,33861.74673943038,32752.959318439156,31762.38472164618,30804.30368180823,29864.502789100818,28991.388066555974,28222.43343312239,27536.382626500792,26880.11507808704,26228.59807778656,25605.869401399395,25048.88052612148,24561.487786666436,24111.65954968495,23670.05338078361,23241.117195941293,22852.23665623485,22517.585021851082,22220.6071108101,21933.841709976354,21649.69914656536,21385.60412116542,21159.634116479345,20967.13907938092,20785.80039109273,20601.379086959867,20422.616165863878,20268.503965654672,20144.288222478324,20035.130069602594,19924.234770033596,19812.82371032582,19718.15748256067,19652.595073582943,19609.132665014087,19570.662238028468,19531.241734176157,19503.518882045966
b 17 75,Shock kt,308000.9746746794,300791.71748106065,280271.10547135613,249577.38246128333,213355.4698557592,176939.36017755547,145240.3235975898,121325.37942569256,105204.76947345791,94269.72848407074,85577.55971967806,77661.86934371237,70528.07246953818,64646.66187900209,60081.6392839587,56375.52876525125,53023.468055357494,49867.08729165756,47049.20486992658,44706.32821025154,42765.281826931816,41021.0557951633,39342.59444427925,37758.26707892371,36361.340357780806,35171.75949216559,34108.28190990871,33079.15792568536,32069.351642719925,31130.961759532664,30304.361685155964,29566.928922653362,28861.79707285587,28162.10728181778,27493.533734505603,26895.58031461684,26372.305195337856,25889.337377991484,25415.212262742953,24954.693923553154,24537.141728676765,24177.766518242763,23858.85005687086,23550.974901819223,23246.000611764288,22962.578708252597,22720.055519896196,22513.42599958459,22318.75807149775,22120.78369732485,21928.866045549723,21763.36134703971,21629.90317563614,21512.606115642746,21393.48494769783,21273.85232800811,21172.201975249733,21101.773743033646,21055.061088448187,21013.732318912385,20971.42096120904,20941.679646059234
b 17 80,Shock kt,329101.9343149635,321401.6821885444,299483.3979422451,266698.7928062448,228008.70088395837,189109.7540317235,155246.89297993903,129695.59225479852,112467.95651024391,100780.00924089609,91489.86566998895,83030.12410224255,75404.32077322279,69113.4874565997,64226.37241864469,60256.09632260841,56665.03376686062,53284.83473691614,50268.3594870914,47761.617415544955,45686.49130260408,43823.65720051596,42032.363855668445,40341.9448886343,38851.184466234656,37580.96674386623,36444.55479752258,35344.242221266104,34264.294068265095,33260.64494815694,32376.684106178112,31588.465608635706,30835.334422504846,30088.50099826657,29375.14224884584,28737.180730168027,28178.771402717866,27663.14973024462,27156.729854585636,26664.637026906406,26218.277574480773,25833.982679639026,25492.942074261395,25163.82585023274,24837.95679486844,24535.204895005918,24276.1646557299,24055.4521373717,23847.50215359936,23636.007048103605,23430.951915581038,23254.06436034656,23111.375689108972,22985.960836443566,22858.645361497154,22730.829504682413,22622.23396136552,22546.973483648344,22497.035005812908,22452.86246596371,22407.66701155938,22375.90941619416
b 17 85,Shock kt,350347.09096852643,342153.4032660143,318830.5446185717,283944.8465627004,242774.61945186526,201380.5683314847,165341.948538576,138142.2777702049,119794.93634662539,107341.14942854406,97441.03141168338,88427.49756942972,80303.52674869388,73601.62809164563,68395.1798264025,64166.66662226228,60344.0429758951,56747.414169467,53538.27511436752,50871.05220630166,48662.33449237271,46678.99700122667,44771.61955086686,42971.58663846309,41384.04664231314,40031.269136064315,38821.04034515012,37649.39395837307,36499.43967974463,35430.49084943957,34488.62565844203,33648.46586490811,32845.66887459404,32049.737798520593,31289.602870607247,30609.817611941246,30014.76957356782,29465.34905663982,28925.82769381069,28401.631657369067,27926.138375580187,27516.721715914005,27153.410748193084,26802.911542272977,26455.9783747206,26133.686914365968,25857.88473066742,25622.828898161297,25401.348631413657,25176.120719464925,24957.76314632569,24769.368879394035,24617.3481600445,24483.714745565467,24348.09058076824,24211.96121298887,24096.283324844902,24016.06175228266,23962.791263620813,23915.699201610147,23867.5740869717,23833.779737900863
b 17 90,Shock kt,371738.5596482535,363048.50673391763,338312.6946508286,301313.23107731814,257647.59689939066,213742.5031709169,175513.3709460459,146653.2734653282,127177.81312757508,113953.53186938647,103441.91417886467,93875.30014767972,85255.11611828183,78144.13017712624,72619.18037050293,68131.56427314713,64075.00740510995,60258.6590899735,56853.30497918905,54022.328089784954,51677.32473492371,49571.38000907058,47546.19703752985,45634.930307585535,43948.87989529048,42511.64859429284,41225.6573520638,39980.87926652385,38759.46343498086,37624.220198904295,36623.915480845215,35731.62325441023,34879.14007636716,34034.1006499634,33227.08492529796,32505.2448521186,31873.2280282652,31289.636666993072,30716.650473440994,30160.017374984163,29655.074767153354,29220.211549832442,28834.273918121362,28462.002092950814,28093.6022937026,27751.389785173516,27458.498250854267,27208.844646865047,26973.651538771137,26734.56325861988,26502.807593013924,26302.82299349531,26141.387709970273,25999.452871700578,25855.440789110617,25710.92644480977,25588.103555778678,25502.86526471763,25446.21236081255,25396.156386601815,25345.067196976088,25309.217004023703
b 17 95,Shock kt,393142.77971707017,383956.55480709666,357808.24219032226,318695.36583834654,272534.04565689526,226116.41495022253,185693.6735498591,155168.6863755443,134560.30622541808,120561.40274293073,109434.87927565769,99311.81434571362,90191.48261396945,82666.93560172629,76819.0393343338,72068.4611591019,67774.8880095577,63736.49082923625,60133.38764305896,57138.05374932689,54657.140964133076,52429.80183175665,50288.613185245624,48268.259315839365,46485.995362064714,44966.586084871116,43606.93659313707,42290.84645593853,40999.43965862729,39799.0074656741,38741.03161508919,37797.09816525832,36895.214771767925,36001.217111710874,35147.39887292255,34383.56908743948,33714.68123267381,33097.07308946815,32490.834121557607,31902.02304495347,31367.92278205579,30907.922711986495,30499.671272819174,30105.928356522152,29716.340286140057,29354.454522505304,29044.687845393597,28780.616676787733,28531.857399380784,28279.023049578725,28033.95422940758,27822.440703400185,27651.63653892058,27501.437848444635,27349.073146536266,27196.210674692946,27066.283179464725,26976.07190491817,26916.08079268168,26863.100694467536,26809.077488862295,26771.187586603057
b 17 100,Shock kt,414648.9320737666,404964.48721867386,377397.8537471549,336162.88365444326,287495.6642098442,238555.22174880863,195929.78957312542,163732.71332164507,141986.125065477,127208.86918783664,115464.89288634039,104783.79608020044,95162.57463285663,87224.32727331526,81053.56614418955,76039.99043306631,71509.09162065892,67248.03888830161,63446.29705172697,60285.46276798715,57667.31696592274,55317.19440403497,53058.657073297305,50927.99264059838,49048.43934609282,47445.91744768447,46011.79265305784,44623.66336115477,43261.602814503494,41995.361257915894,40879.11982210813,39882.968488902035,38931.12559834036,37987.631380731924,37086.497415104495,36280.19321883727,35573.98129998361,34921.93833669526,34282.06654715577,33660.73729666204,33097.17887938368,32611.77859746427,32180.98278961781,31765.565967544986,31354.60970926859,30972.88941154248,30646.101441025614,30367.479289999603,30105.031938511092,29838.340514131705,29579.85760292781,29356.722715466563,29176.463726271784,29017.920038502158,28857.125498704238,28695.841680679838,28558.74128267088,28463.49529461326,28400.11298254402,28344.1667617351,28287.180439019994,28247.23595104878
b 18 55,Shock kt,213623.58109291343,208623.64979272577,194395.28737801092,173125.21313045832,148049.95469930355,122884.30151267134,101039.84090801163,84623.7087680323,73598.52545379137,66121.32325166679,60153.045680072064,54696.355376149,49768.884296483324,45698.43082482312,42525.441894104944,39932.14254654389,37572.198089027675,35339.63262761965,33335.27447396923,31654.83892864507,30249.7864301475,28981.19775832082,27761.23147101535,26611.860513381078,25599.465513829487,24739.021833774903,23974.61856246897,23242.39119097007,22531.263174215877,21876.411629113354,21304.549517207288,20798.503401848764,20317.42314798812,19841.428579992924,19387.079706986042,18980.46204849432,18623.235018244588,18290.844072687356,17961.203504814493,17637.62442530951,17340.64888390971,17081.23348243281,16847.743561043244,16620.55419528976,16394.788678471807,16184.12584702299,16002.733277812962,15847.864099423137,15703.527428340183,15559.564327203738,15422.71091006911,15307.124938216597,15216.535260655835,15139.559418188337,15063.235793038357,14987.896392420262,14925.696697672092,14885.093580842575,14860.199322712719,14837.736497906364,14812.837865432713,14794.543309327453
b 18 60,Shock kt,233409.70251979743,227948.27491475816,212406.453903715,189172.2891627066,161780.25141028,134287.05677817503,110418.48625590485,92476.70842846279,80423.45542982641,72248.74211326716,65726.42570976955,59766.092960638074,54385.151440441,49940.02877543642,46474.099744688196,43640.28204259859,41060.59611307496,38619.4868149077,36427.220608751355,34588.641237600896,33051.1982938179,31663.54864083218,30329.869033380935,29074.03773393538,27968.34803726543,27028.98985944518,26194.80051260763,25395.94111259092,24620.178346090208,23905.75655248649,23281.706260930758,22729.214867203806,22203.685225606343,21683.442990739586,21186.61174783503,20741.745323614912,20350.768853071633,19986.995863984128,19626.395098817306,19272.60009280529,18948.00921535477,18664.540799010585,18409.45556878247,18161.29763367711,17914.711259147425,17684.599632464313,17486.414360727947,17317.164753222834,17159.4155720272,17002.09320864496,16852.553637963058,16726.24754621187,16627.2459077788,16543.130673878775,16459.75714175226,16377.480488863475,16309.55408797998,16265.198088670042,16237.98687114316,16213.436514308327,16186.240402369946,16166.264304145467
b 18 65,Shock kt,253310.10539621845,247385.56657738323,230525.86349526024,205321.56849959295,175606.81880259735,145782.0022876994,119887.93082888548,100420.69250809946,87338.439851433,78462.17239124869,71378.44511999878,64904.43271008163,59058.28526863906,54226.46628530342,50456.99996308226,47374.824588185314,44570.76038779465,41919.39394167571,39539.72290922574,37544.737246794844,35876.825949477745,34371.39917943606,32924.220315652026,31561.0180354674,30360.240828818933,29339.71954862037,28433.484734922513,27566.04287633506,26724.155717437152,25949.15076660065,25272.303604177887,24673.048712079177,24102.93413448224,23538.421057966538,22999.16562825766,22516.176770510017,22091.62554808922,21696.65602558185,21305.240426732926,20921.283672512815,20569.005978567548,20261.28385631747,19984.304197940815,19714.83399078705,19447.096802235654,19197.26606636107,18982.099516377722,18798.357805329826,18627.13629753913,18456.41463177062,18294.14230808711,18157.049987150614,18049.552344436757,17958.207145547094,17867.700349789277,17778.42026704518,17704.721605799605,17656.58527885533,17627.042103735497,17600.396120689147,17570.897933203047,17549.2380305023
b 18 70,Shock kt,273161.60138412344,266774.53915500577,248598.38728733116,221425.3155474905,189387.83000106795,157228.8102888248,129303.96019645092,108305.21090661487,94190.51082967632,84613.8629651809,76973.91303764934,69993.60445496306,63689.997468583446,58478.01268883862,54409.1517930407,51079.84941665415,48049.86052621528,45184.5570403849,42612.76143198867,40457.00237520795,38655.84048773139,37032.07429281984,35473.0509749058,34005.90486263294,32714.517620197552,31617.51430917278,30643.366282731164,29710.451620326792,28804.37445515174,27969.66132734085,27240.133947956296,26593.84780822928,25978.823572216406,25369.868902534374,24788.26163315235,24267.46032693944,23809.81581642162,23384.211985909365,22962.54177138871,22548.925138428804,22169.377291105146,21837.72878503892,21539.10109067376,21248.497537162406,20959.73776367976,20690.28729837476,20458.23633842797,20260.12156693096,20075.584086515948,19891.65808532573,19716.874537406384,19569.222589251458,19453.43609010194,19355.028770712364,19257.508191929912,19161.299245986764,19081.87099368351,19029.981327548445,18998.129783573906,18969.412600870437,18937.634466366697,18914.30420009892
b 18 75,Shock kt,293256.1241406376,286402.29963238264,266897.7564324422,237738.42032576032,203358.21181264083,168845.5754237014,138873.02911367491,116328.23554028133,101167.5830042399,90877.48719396278,82669.30911566799,75172.76639475924,68404.6745290352,62808.72373221113,58439.485848739474,54864.06314948698,51610.35520114166,48533.86392814615,45772.51844623903,43457.58083044076,41523.19426154241,39779.413408071276,38105.404354062855,36530.10354982401,35143.28426504226,33964.85801106674,32918.194247195126,31915.872438634633,30942.502082332092,30045.81343378928,29262.045932664692,28567.662234484673,27906.922538129988,27252.782560743195,26628.00305532828,26068.42174515072,25576.56993989099,25119.13162313067,24666.01191515526,24221.637391527704,23813.886052454895,23457.572848513777,23136.745379886906,22824.605576063084,22514.515810035817,22225.176922422997,21975.96264806345,21763.155680663975,21564.936892752296,21367.409063568586,21179.709548796574,21021.112707740416,20896.693574115634,20790.93520062126,20686.17017254478,20582.854984658246,20497.562908804106,20441.81757742087,20407.578715482225,20376.73061466397,20342.631559114372,20317.609920497216
b 18 80,Shock kt,313331.9943062078,306011.90063916054,285180.32298221614,254036.6131730439,217315.67932612073,180451.18446721954,148432.40280618353,124343.03519939781,108138.2468117075,97136.68619727707,88361.68022735116,80348.79721289298,73113.95034357152,67129.62191734281,62454.24578631143,58626.64672326075,55143.62600671338,51851.25010398722,48896.91818403607,46420.94691744257,44353.1220347869,42490.45094107152,40703.41087064821,39022.237496214046,37542.2022415419,36284.24422378358,35166.50768388111,34095.77338071722,33055.7534264539,32097.54209341288,31259.971444307062,30518.043479951844,29812.31304302167,29113.86656306242,28446.88295961332,27849.492399270403,27324.320542676698,26835.78603117272,26351.77369132099,25877.019196565332,25441.295697451926,25060.45319705408,24717.51741648864,24383.927606949273,24052.609297452538,23743.50402034566,23477.264800762998,23249.910763442113,23038.151712876297,22827.151210521813,22626.651062793673,22457.214501782808,22324.263513793365,22211.254199493775,22099.3439651278,21989.017517849097,21897.94767197864,21838.419537673803,21801.85023747447,21768.911394321465,21732.516131912093,21705.814608883942
b 18 85,Shock kt,333453.2502756901,325665.79027513834,303504.09559297294,270371.54935780336,231304.98373919912,192084.4218037347,158016.9718285797,132382.8687252418,115135.49732543674,103424.49647413014,94084.13832198312,85555.33097242765,77852.86628202909,71478.00346576206,66493.32718838131,62409.930334193414,58694.074806802535,55182.81595067988,52033.30611902188,49395.03866451429,47193.358245571675,45211.96528169483,43312.31562578786,41525.63117762137,39952.44667950303,38614.616861233335,37425.0854313443,36284.96247174514,35177.24295171458,34156.57338396693,33264.531008222744,32474.73415370627,31724.02105675141,30981.52875494128,30272.73581075797,29637.93703404515,29079.745150746414,28560.250959813904,28045.308059917337,27539.9921968884,27076.028361184617,26670.366121400315,26305.06376981014,25949.829747084717,25597.15939535874,25268.221644125882,24984.924424110814,24742.99770682889,24517.661737397444,24293.133551221163,24079.762788902295,23899.411943108724,23757.86211211183,23637.55144149869,23518.46529131257,23401.114034472055,23304.26390838668,23240.954654368605,23202.0558132832,23167.024541476912,23128.329827775306,23099.94592275014
b 18 90,Shock kt,353723.00848812435,345465.73486370535,321967.01890659815,286835.47822326346,245411.50296260853,203822.97066589637,167695.46333275028,140505.22000869704,122203.08019845498,109769.99171763094,99852.38918380851,90797.9080827625,82621.55532308522,75854.2726872536,70562.66082965607,66228.87936770843,62287.037119632434,58563.63739397482,55224.198469650124,52426.339441458826,50090.64576723355,47988.037117548076,45971.971537585596,44075.74312216079,42406.00916753151,40986.00590544096,39723.50585941097,38513.64330792949,37338.23024015446,36254.99924212677,35307.93875419692,34469.16594807344,33671.892031243246,32883.515758794565,32131.054725976745,31457.17031918439,30864.58835931723,30313.11201314025,29766.536904639757,29230.21568110947,28737.748335464923,28307.10688209645,27919.31531362919,27542.302216966946,27168.10380326775,26819.106537412637,26518.481275519032,26261.692029171696,26022.50012030433,25784.202776076807,25557.770561834463,25366.360889789943,25216.096293801394,25088.375801463084,24961.997913964395,24837.49541616503,24734.73569028643,24667.526775499744,24626.203270188056,24589.01389067364,24547.981741908374,24517.899026624757
b 18 95,Shock kt,374133.4205248974,365403.53350642574,340559.79022124026,303417.1511583101,259621.18716955167,215649.47707213895,177447.83918062635,148689.9532444677,129325.01461161839,116165.3933935181,105669.08821410999,96089.59932653914,87441.17301509005,80283.25001331253,74685.3348826227,70100.15278763583,65929.8741841691,61991.04928530877,58458.22402406746,55497.678251735495,53025.52208180529,50799.88567049746,48666.00653243975,46658.95570964432,44891.27971026129,43387.51893905801,42050.36694406947,40769.17324241373,39524.760076769555,38378.06399012733,37375.48425216009,36487.526669941,35643.61220306564,34809.252416491116,34012.91247774728,33299.59942299166,32672.189995178553,32088.264602801337,31509.61609924356,30941.896853014314,30420.570762887302,29964.602923980954,29553.957574914486,29154.777606517655,28758.65660948487,28389.229036331246,28070.958911429472,27799.06127272055,27545.836712741704,27293.645950443766,27054.05815855126,26851.506830468978,26692.446159587264,26557.23568312881,26423.491786843308,26291.77404074823,26183.051678669253,26111.898410126087,26068.110887635823,26028.728866094083,25985.332284571254,25953.535656985383
b 18 100,Shock kt,394543.02832121705,385340.8623733505,359152.94272691046,320000.14146838407,273832.5804024319,227476.8693241748,187198.65891186058,156869.38546979654,136437.70860722705,122548.39931733516,111471.00655669386,101364.21663272147,92240.95139050104,84689.15124494646,78781.68943835715,73942.30509231507,69541.37371821767,65385.4652813418,61658.187658862415,58534.603857864364,55926.40547429701,53578.830034711864,51328.69614749005,49212.658285741265,47348.996953820635,45763.42369003159,44353.43346182436,43002.49776288141,41690.394558692904,40481.25155376245,39423.90375402263,38487.295611442016,37597.11567068781,36717.042470991546,35877.037341330586,35124.495772605296,34462.476559853174,33846.35026806886,33235.90305645024,32637.074628429655,32087.180143285022,31606.168132940224,31172.93582477579,30751.834836558555,30334.01290727481,29944.352481068523,29608.613361370466,29321.764473377123,29054.6468547552,28788.68442317495,28536.044972940155,28322.439849462466,28154.65817312747,28012.023414826963,27870.972570239173,27732.094005689076,27617.46018944373,27542.41079197485,27496.203146709526,27454.66529181233,27408.93088794861,27375.434292903235
b 19 55,Shock kt,203360.3539024936,198603.19661740988,185067.6502138075,164839.82097399124,141007.2106935244,117112.28446270086,96403.106704183,80872.81943082517,70462.50997459589,63403.3252540073,57758.68664800623,52590.60082420667,47921.7913166598,44062.709585658195,41048.220795462854,38575.76622575736,36318.787052774416,34179.01542997887,32252.8227423607,30630.742338377975,29266.939590948685,28030.66447164775,26839.690027926703,25715.548904749157,24721.69904776989,23872.98887833677,23117.134089174462,22394.12831821534,21693.801840449156,21049.791787122984,20487.734024181995,19991.58166633252,19522.671807236155,19062.08496059226,18625.36483062413,18236.97231449697,17898.067763975836,17584.880332682875,17275.99222864485,16974.07754139513,16698.094590611738,16457.86377528783,16241.840402473104,16031.034960448938,15820.53658525176,15623.052629212409,15451.788356829973,15304.022506550742,15164.614937766308,15024.038620340525,14888.819354529245,14772.569552112465,14679.09763419929,14597.946763229238,14517.164725958377,14437.383435037971,14370.451671041037,14324.730262217672,14294.960603564075,14268.81205519435,14241.856664023091,14222.798732302641
b 19 60,Shock kt,222332.47328669403,217132.9417354208,202338.78996656902,180230.33376683787,154182.443027742,128067.08850877883,105434.00108177484,88460.84233575736,77082.89765336495,69367.93104845022,63200.90054516312,57557.24325983655,52461.01755614833,48249.772065537625,44960.01157492895,42260.601979762876,39795.084013050626,37456.50974355389,35350.24662118532,33575.15039848298,32081.324462954628,30726.33323464387,29420.688347013383,28188.02709780416,27097.66782271982,26165.906054728424,25335.832751502858,24542.11217360153,23773.733548046133,23067.4120694866,22451.066327508,21907.09147578257,21393.19015888801,20888.611689211957,20410.225660019554,19984.658371997983,19613.14810286031,19269.761890111513,18931.147678119833,18600.236843867682,18297.719704566316,18034.312166124964,17797.42093672284,17566.3317757686,17335.689156947305,17119.354519692974,16931.726239235868,16769.822107014763,16617.10870679877,16463.176006215366,16315.128725595985,16187.806805974631,16085.361179876345,15996.387300021843,15907.853326292889,15820.456000049806,15747.126433429343,15696.987831181663,15664.304029393305,15635.623125195512,15606.114141280299,15585.272282810047
b 19 65,Shock kt,241200.8648584505,235561.29632429814,219514.96702776,195534.75628782224,167280.52111876654,138951.2303798672,114396.67120370702,95979.53898327606,83631.87731476368,75260.25821635785,68571.20936585203,62452.30124784287,56927.80058280818,52362.20375888147,48794.32759390004,45865.16145450634,43188.59459990627,40649.01976792605,38360.9974860254,36432.132825950765,34808.81170094815,33336.93795140819,31919.549504191524,30582.125392702488,29399.595106726843,28389.425417212395,27489.76989165684,26629.670314366285,25797.0529490136,25031.577280797417,24363.401498129642,23773.40295224807,23215.750041150455,22667.992807521234,22148.473691291692,21686.13518936647,21282.42545943306,20909.33628065648,20541.61498514869,20182.442230762175,19854.20667338743,19568.471242726253,19311.53942188283,19060.922331516897,18810.784925613436,18576.129194394103,18372.554722696397,18196.841539106394,18031.091316266014,17864.0369510543,17703.382372915938,17565.208561754313,17454.01403502988,17357.442581276555,17261.37258586426,17166.55416985793,17086.99218864866,17032.568173263153,16997.068321731706,16965.92220355287,16933.90022187121,16911.293158411834
b 19 70,Shock kt,260206.33251990116,254124.91262188973,236821.40620115114,210962.50036762218,180494.79794388675,149945.9549762729,123466.4546255796,103602.71262314336,90281.00576825537,81245.29266023812,74023.96810807081,67417.63853731,61451.84755461361,56519.466960780854,52663.215083319636,49497.25594369725,46605.97888022247,43864.613743833506,41396.051841990695,39315.57579366589,37564.795748305296,35977.196348428995,34448.00812092359,33004.59222735568,31727.805354602642,30636.755574948504,29665.118284326327,28736.625089018016,27838.27143728311,27012.65202091078,26292.067594041677,25655.745875133784,25054.20437887542,24463.221893129135,23902.584109738236,23403.538720404387,22967.726957243103,22565.032115542253,22168.25556516359,21780.78287921656,21426.67385297421,21118.34160429907,20841.0216396017,20570.50526692242,20300.533518127504,20047.288957098102,19827.586816693667,19637.957214657417,19459.10694183195,19278.878097925204,19105.548782535778,18956.431267636464,18836.377061117895,18732.092915367495,18628.382980991613,18526.060915292346,18440.207798630126,18381.459671389024,18343.118613800467,18309.490208005223,18274.943675650593,18250.565298304995
b 19 75,Shock kt,279165.17248915305,272642.42970423936,254083.0232167316,226346.58408103665,193665.25243048283,160894.28510756462,132484.7750608169,111168.72266799893,96869.82498639639,87171.28236554434,79422.7578746267,72336.19663463715,65936.71591151727,60644.07399947621,56503.758780731114,53102.582249256644,49995.53969892461,47049.28701344664,44396.04341729364,42160.03028420781,40279.199937136545,38575.20219056256,36935.46875616677,35388.85257140348,34021.50672123038,32853.451766776765,31813.246835671558,30818.9212378281,29856.428473166023,28971.419072679255,28198.607547085856,27515.88830959465,26870.38676038164,26236.25874047707,25634.775015180378,25099.45503852549,24632.06036822513,24200.287737901857,23774.934240450708,23359.56158154252,22979.897969814756,22649.219233829135,22351.708776829157,22061.45071789014,21771.772496456964,21500.050000095187,21264.33123377141,21060.913893647114,20869.121054600957,20675.90446005713,20490.10566862174,20330.2493607187,20201.518601747026,20089.666115067204,19978.41484436953,19868.64663425807,19776.53226548431,19713.478370606263,19672.31457362773,19636.22575848261,19599.175808457356,19573.039288152562
b 19 80,Shock kt,298278.89957807993,291312.5036023529,271490.61460601556,241866.9418885792,206960.7407005443,171956.392534902,141606.40729500182,118828.09225441527,103541.91629747473,93170.3834801629,84884.9802949921,77309.42832651142,70468.74881302957,64809.91374419087,60381.38488132986,56742.55124329966,53418.70957635865,50267.545236143866,47430.16616218126,45039.25862726416,43028.69731000369,41208.037808410074,39456.82921921706,37805.466436952964,36345.5565345632,35098.275420501355,33987.33596165309,32925.29156894764,31897.200605547736,30951.82886461766,30126.274318554293,29396.989829498234,28707.558088744474,28030.361050685784,27388.032222081794,26816.28622572426,26316.984172483462,25855.66778982515,25401.19496963915,24957.378840725618,24551.681898291554,24198.284528917873,23880.3284639406,23570.172236328803,23260.69276894456,22970.416244257958,22718.585985373957,22501.2448445655,22296.32873765152,22089.911855511808,21891.421632874335,21720.619540123986,21583.03951368939,21463.48975487738,21344.610847411717,21227.343768328836,21128.9364005303,21061.554281203833,21017.547282782933,20978.977892914016,20939.407280986874,20911.50251162172
b 19 85,Shock kt,317493.2729724377,310081.0460149311,288990.5458057997,257470.70513120023,220329.5752387028,183082.52558643452,150784.9834107531,126540.03471397152,110264.16316796908,99218.02333185112,90394.31893995304,82328.54126473865,75045.77302956954,69020.18085714467,64303.00861083483,60426.09204415153,56885.07283295164,53528.77689606037,50507.221610174114,47961.44008719368,45821.06636751096,43883.46103593189,42020.25817371547,40263.37625826101,38709.849088518225,37382.00380493956,36198.756781465,35067.27482150323,33971.81674318106,32964.347923704416,32084.420104237983,31307.098178681284,30572.453444606028,29851.10270614957,29167.033664161165,28558.13537056205,28026.340344424178,27535.00589449023,27051.025473051173,26578.44424428205,26146.443475871387,25770.094681797404,25431.487012110294,25101.245545831967,24771.790653155622,24462.792605754767,24194.683308881195,23963.24553388998,23745.026285300562,23525.223932469286,23313.855677331747,23131.924623612365,22985.320887438345,22857.913464011046,22731.26498609275,22606.378254470816,22501.578927446153,22429.790462164026,22382.88116557661,22341.789150965484,22299.6710776407,22269.985085883232
